Time,V1,V2,V3,Amount,Class
57,2.0853624054214315,0.2131857153934703,0.3082668374495821,6671.601299506773,0
58,0.37178787099033317,-0.5934724822157684,-0.7595833475559672,4676.44227270837,0
59,1.9216735039955732,1.4768440976993724,-0.7002692297234008,1037.654446149758,0
60,-1.422111138638322,-0.0550589082582243,-0.09928468781116041,952.6308931399083,0
61,1.0035728310766525,-0.21057499004474922,0.8946281329776749,5742.30721146514,0
62,1.0274767230286626,-1.1362901335644457,1.4386189720378313,2395.3437830459943,0
63,1.2056930312905085,0.8282723007381833,-0.9057883260362234,1274.7608597406202,0
64,-0.008486745857205324,0.4418999510321678,1.4569784416774265,1237.4886534619282,0
65,0.8819737701216162,-0.018216403764369723,-0.48403260620613997,3859.7737591618816,0
66,1.3559726967944306,0.6031455111149968,1.845247412608713,4984.547705162562,0
67,-1.8229618783157724,1.0714544542766942,1.0291747429414422,2826.667135044988,0
68,0.18382322786962368,0.20195062453430304,-0.3401713859432271,1207.3531401638509,0
69,-4.207033557786744,2.79239309087275,-0.8165967097472442,113357.42576804706,1
70,-0.40331226734952197,0.44453467756567483,-0.8141384864910497,1739.5434025124823,0
71,1.1621395504936523,0.5416808662695312,-0.9631337327697946,1357.9824454226632,0
72,1.877838319504804,-1.7611694890298468,1.851824192163192,2853.931356626258,0
73,-0.11185269581604518,0.4714259520678257,-0.13279261751793325,8433.150358736599,0
74,-0.5886935351237959,-1.6372046223203878,-1.395238735709552,3019.26619980081,0
75,0.6171639454343109,0.0074909480996289985,-1.4831993832428827,7599.479819224711,0
76,-0.6532110117933105,0.563372008170324,0.16743643357810356,10885.692141388905,0
77,0.27356702298623736,-1.8265614062362783,-0.48517293525487276,3171.9187527796435,0
78,0.168117776275433,0.051732838743525404,1.3411334260581536,1970.5578731360936,0
79,1.0801027466016855,-0.353650475194972,-0.349293781048483,10022.064350597646,0
80,0.8151955847552015,-0.24861632063017536,-0.21887159186405183,4591.404263497607,0
81,0.6613969135784465,0.7767227158430293,-0.03058327607267053,9264.730227471848,0
82,2.136850511290463,1.9003469941298599,0.7004089053936312,2751.1062463975095,0
83,0.7697295270874616,0.7352548202711728,0.26952395369851484,5249.806176243885,0
84,0.08216222388781497,0.02520512680590122,0.8303006813851871,543.1847766307504,0
85,0.20480958856356019,-1.3464412475914103,1.586878812287798,968.5584674743455,0
86,-0.26430475042577695,1.3676754321358253,-0.5748575514314972,7360.381585696904,0
87,-0.518636288664067,-0.16325385589615443,-0.1300548027514749,1015.4137314917426,0
88,-0.8893424204851526,-1.6862528634378267,0.3723339512900034,1324.8866865133814,0
89,1.634232446706742,-1.155982165794335,1.011336244765845,3609.5085307520853,0
90,-0.2183070572867839,-1.2692269609546927,1.0933576549684423,1606.7295417208009,0
91,0.8159154751732698,-1.1141157829242794,1.2379429022432447,7270.087763563454,0
92,0.20013376604591226,1.013983644802748,-1.006299544895483,708.7973488004867,0
93,0.4707760047441019,0.19828762290043148,0.26410194059385117,2642.779543720448,0
94,1.6538011180639218,0.54092736361186,-2.4012017022618526,1581.9286489183683,0
95,0.6766564283620493,-2.801130300830484,0.03466918380307496,2057.2157564054087,0
96,-0.42267474987883125,0.7676454086158361,1.111743402323633,3744.1625861764855,0
97,-0.06411253878699064,0.6297491620906238,-1.6089861452512777,2046.617246858472,0
98,1.359946027953388,-1.7913062021172674,0.5666411693535196,4526.9721950736675,0
99,0.9831785374349711,-1.2449171408329867,-0.31008457464037614,404.7911504965747,0
100,1.4224133208057412,1.1380201938331596,0.4783497586578679,1022.4269647831378,0
101,0.26149856655604314,-0.5962043149117847,0.061524035070825676,6220.6254472078535,0
102,-0.8960438154144019,1.00941274350802,0.12027604473086816,862.5205655140147,0
103,1.006647988691248,0.010137683612180091,-0.3955397824202467,86.19924598553428,0
104,0.7528189049419811,-0.512851924612955,0.3175471286202156,1809.4133980276272,0
105,0.7790088871604647,-0.13991345348992468,0.5757943926808234,1235.429491605085,0
106,-0.8817436413087925,-1.9912459262258135,-0.18829983936397987,1387.3922651441815,0
107,-0.14021646623425887,0.3807738741231952,-1.4631425442813666,1320.1417603134569,0
108,-0.43836825094124954,-1.1992991707769065,0.5125351131448959,854.2917691415745,0
109,0.8993666430901954,-1.8296931398712357,1.8864542978893124,4545.431236113951,0
110,0.933794074220146,-1.4815619492243361,-0.2875080299035687,152.65055536953938,0
111,0.45651210876779613,-0.908882125049506,-0.49883744252438067,2113.2515492097828,0
112,1.4675847186471618,0.5851225015730659,0.7315732272091023,2184.337600796512,0
113,1.990711656569946,-0.799035712164386,-0.8781076306647727,153.68900231484133,0
114,0.8530563726781373,0.7524144901259128,-0.1668185646813696,19.844098725070747,0
115,1.1710710299242915,0.8852607299063974,-0.3856112611647875,2176.0884884013585,0
116,-0.04155003982462002,0.9647004452914354,-0.032904544993459434,5002.427557862112,0
117,-0.22542848161967455,1.8375639777795019,-0.44996496228392374,611.3822895912172,0
118,1.5097438857396306,0.47106816621365,0.1499408681254489,111.3730791634039,0
119,-0.3747422570016371,0.5814498072467563,0.51417249136174,1239.244882304714,0
120,1.1970633539981945,-0.6430822453170958,0.4437636498920281,1515.3378777847643,0
121,2.219471166538944,-2.3125944789278914,0.7289884061587851,1416.0118395127877,0
122,1.1534818781035305,0.3230694567035218,1.0301103154690785,9288.325007070365,0
123,0.41906754152134235,-1.3681625629142686,1.1899641938184835,253.49700770542094,0
124,-0.8403242623891805,-1.3981631537796975,-0.1929948867614287,1615.0852680069115,0
125,0.6633027911462814,-1.1646068777460807,-1.2477122963375058,947.6358181280918,0
126,1.5090961343923965,0.6484150203094692,-0.2031417972614478,1860.951134067788,0
127,0.3210400571242502,0.9662754813151022,-0.5518921189211722,1253.1530438922496,0
128,1.5214939278517772,0.1609245459664011,-1.0295906743449386,365.56270241435993,0
129,0.8650240292301431,-1.1082324616269432,0.9991040797870361,1324.196571176222,0
130,0.7913405485865777,-0.2831114486657413,0.30537878508681365,5164.428890419595,0
131,0.18321173821598152,1.4106745517040076,-1.0147067510191916,1949.3885385449144,0
132,-0.9560438306165067,-0.26527884372414556,1.9225288213646448,5318.498471156303,0
133,0.0748891623390559,-0.5018649596220546,1.1331157635380502,1555.3404221595622,0
134,0.06694567586116679,1.3523664554927906,0.6031888588626474,534.090347348841,0
135,1.0754408260860393,2.2807604848876957,0.23922431115757026,4252.0064864205915,0
136,0.4847753739279255,-0.32834422159470544,-0.04942334975360967,4949.163957258285,0
137,1.5831680212248993,-1.629203385977646,0.26457414542444313,3505.535041137693,0
138,0.7813530234994983,0.07742028788665639,-0.3572434000325378,1553.1990874416706,0
139,-0.3193298673685496,1.071136840411316,-1.0122564644037102,139882.43592669207,1
140,-0.004349823139134901,-0.3373353972664735,-0.7636766412419368,4070.501412549202,0
141,-0.3148757764833898,1.4800689825501845,-1.2442121419354857,2804.012623232001,0
142,-0.10337469016936418,-1.2814404830171824,0.2026424320075521,4882.008237007562,0
143,0.6607689359928682,-0.9179270910144154,0.5874634335907652,2522.844599457012,0
144,0.127206791679559,-0.3701048358622688,-1.3653820589713366,6385.800440655423,0
145,-0.576439286727688,0.693475733633136,0.30081841320817404,1221.8673518615385,0
146,1.5067158560221894,-1.0582442937555312,1.1400769150862846,3904.2591535525225,0
147,0.6523113577999964,1.072779133628911,1.109007362795187,1495.7651377860493,0
148,0.774719494960107,-0.491264555118875,2.071901222979437,2345.3755281022754,0
149,-0.322623764569387,-1.513925337529648,-0.936686220790197,1752.9555772974807,0
150,-0.5415977389557871,-0.8465575307824674,-0.3415815844262955,6841.719322396407,0
151,0.3377640101780398,-1.3669247003348894,-0.3820273219696507,7236.172987209755,0
152,-1.5282154194587019,-1.2917123244074746,0.24561857175667026,1730.5383093451264,0
153,1.279813309964342,1.9268267975073052,0.43861489473666937,1790.336076219011,0
154,-5.303739726029285,3.13437148655452,-1.8586884323165787,150703.26037305014,1
155,-0.2040233738781818,0.13819128740644562,0.8019192636747969,2352.563297545157,0
156,0.23229525600428946,1.0620795979110693,0.0819775085159678,493.42679326217365,0
157,0.9269192982526018,-0.41127835909843524,0.8025018334130212,6471.7637851954805,0
158,0.2753649223939295,0.6092160013279135,0.9978077048241898,3911.3958372808693,0
159,-0.6683744557718352,-0.8057900677453493,-1.4621483136620221,1729.5082672201404,0
160,2.0057003598107883,1.7120165803248195,0.23144167653058167,186.74214814679297,0
161,-1.0325820085360287,-0.253099389422925,-1.8108621702513608,1559.4584657104124,0
162,-1.7365451073845644,-0.8452106347891221,1.3715544075147992,82.11777078087383,0
163,1.3746003361213883,-1.2761976689950272,0.9295648821660469,388.17867877265087,0
164,-0.959431190547515,-1.145938100351683,-0.7708666637190489,6203.364646987302,0
165,1.752782874534157,-1.2737113132273699,-0.22532324874251775,1220.7257321234647,0
166,0.876888204378321,1.726352636704756,-0.6003596737248744,9169.397948490614,0
167,0.7830037258416618,-0.2172785795867971,1.1023980720870463,630.1453905043574,0
168,-0.06902830096431334,-0.29119442777449345,-0.774635259754052,2362.6393058210538,0
169,-0.3254004514614689,3.292272091750938,-1.3008350774965773,3463.237943440138,0
170,0.1237458275713102,1.5255792666475,-1.3543981874783395,4775.659827019392,0
171,-0.37721788150487434,-1.252989928460824,-0.4050167928098376,314.4850755929177,0
172,1.7076680049268618,1.34628431965443,-1.0218868616726646,2894.697485527387,0
173,-0.2427487615153211,-0.3567171397861483,-0.6092856885573369,1438.4807056394748,0
174,1.0063472605711818,-0.1299025504722103,1.69497197446716,266.95291414348895,0
175,1.505207728131381,-0.592592225362132,-1.501855810977726,1120.356241914442,0
176,-0.3811845400200976,-0.15082899654182158,0.29121434332550206,3768.161079322436,0
177,0.8765914184165007,-0.6032671684504182,1.0303769203769868,1300.8586505653184,0
178,-0.39387981510718184,-0.33930089741453706,-0.7902522861453479,952.390303313374,0
179,0.3264742761668813,-0.41895557811383977,0.46162742790305705,3219.3944395553444,0
180,0.0413650635493682,0.4692548813467638,-0.42198621841658945,6711.622241240563,0
181,-0.19544050447344918,0.5027204154917504,0.7316679822760763,727.2196939926182,0
182,0.6577863719157466,0.13584482098709086,-1.173758127904412,4306.527557088624,0
183,-0.7141168352904894,1.4816405456342732,0.16434926050657728,9743.67295320563,0
184,1.4292259122758273,1.0674636543347573,-1.4363573248942128,63.349529925228595,0
185,-0.5815377017283667,1.317847370304855,0.8132507976756739,1157.8849236830738,0
186,-0.7670885555821434,-0.7437492712625927,-0.4600474617930635,15425.63999442826,0
187,0.24770346438507324,-1.157112541122641,2.9701782239015855,7592.503831080066,0
188,0.1274976459830135,0.2791760800303485,-1.2473870233084101,2073.154181875622,0
189,0.8555572062560537,0.41550435005351266,-0.43687012202774955,3629.604153516382,0
190,0.5848324256569211,-0.9983171324982442,0.4038538378313148,1591.2603758809853,0
191,-1.1273604836286648,0.33183064891633296,-0.17329584776501608,1287.3515792846492,0
192,1.4865668245806245,-1.7204856609461752,-1.2744230030905896,6619.492940155095,0
193,0.2226605434595288,-0.341470754738587,-0.3243981894130584,1653.7679482647295,0
194,0.7414592986001023,-1.3015358052445494,-0.7881653010164095,4240.560733156007,0
195,2.7021552196688297,0.4159844015586817,0.01441021333017702,4569.528266769246,0
196,1.786442279857049,0.7908607227316501,1.6591774751015937,11279.588407609594,0
197,0.7105292632110011,-2.08443345546674,-0.8989094674278071,2102.6304588012326,0
198,-0.8730698337097946,-3.100355224348096,1.7664713456879104,558.7257866646562,0
199,-0.8563349701041039,1.5841011357358428,-0.10826437045079061,2837.5312472931455,0
200,1.6620443375078193,-1.1721876038136458,-0.9520071740866198,134.67410864726375,0
201,0.0981842526798079,-0.5495332632044252,0.3271868822303334,1940.5055267889247,0
202,0.33158514213793,-1.0517368250090924,0.43389189162019226,5914.576045544224,0
203,-0.6454684681353065,1.163423534744708,0.995579343265287,4588.331308953057,0
204,0.9458512278689073,0.941715607014444,1.896304133995993,205.34342537775353,0
205,1.6414128204262801,-0.34364865365928676,0.010061352886874219,2228.65414807673,0
206,2.0235501258213286,0.67999874776861,0.5374898371042687,113.95379673020695,0
207,0.051850180769434095,0.2803386197242972,0.4013032336633509,4627.4100149275755,0
208,1.1448784658791356,0.30514905954150523,-1.956234175231015,8156.362125827553,0
209,0.40491318121357023,0.6289880419924883,0.18209422286786428,929.0956913976501,0
210,1.3802785678460827,-0.008565755910484668,1.834191929042349,3830.6892722360467,0
211,0.49603279940623723,-0.517088450296146,0.4122696472784479,1699.6858662870964,0
212,-0.32412609618285915,0.8911402683752919,-2.074791075286956,1098.9832743680922,0
213,1.8201575929942566,0.16022403615046646,0.7958225434005248,1548.1287793216802,0
214,0.5985391542782287,-0.01259607764101106,2.3200200833822673,123.82559590030637,0
215,0.14854024725642045,0.11114602078044047,-0.8688375533786672,523.1399579659014,0
216,0.6777801338919257,-0.6218042019936455,-0.05416938446430606,754.0239880859407,0
217,-0.23664030488094334,-1.3190539384949265,-0.6828464221406029,1042.9763438647649,0
218,0.91525212655307,-0.6331756184597387,-1.8549418975228265,932.1982716407975,0
219,0.30370025720342886,0.2219956130657272,-0.9765708840252079,1409.6895989215097,0
220,-0.2947949065987112,-0.08700926689612759,0.5226802377915559,4925.644411662801,0
221,2.8768993329564596,-1.0921424784559444,1.3341889103555207,1621.9479302104992,0
222,-0.5072923277418502,-1.410433883121674,-0.25205075892634593,1042.8673261918234,0
223,0.853283671415523,-1.2171789334886878,-2.1567646351539924,4763.367742730262,0
224,0.5567965388712977,-0.17473025360735173,-0.2249596553959541,7539.758793125945,0
225,-0.5255972763453396,1.59735092116497,-0.48694202775986145,1241.8229715424227,0
226,-2.586454356528564,-0.3247844181484658,1.251741185686996,102864.19268812334,1
227,0.162669309905003,-1.2061892626357573,0.8898880159393399,5231.540912421784,0
228,-0.8425515584797523,0.7131076604384877,0.8136193110126145,10115.00917737501,0
229,2.566489219939673,-1.396850821833211,0.31854581859755554,1238.5335494534238,0
230,0.23204237516321546,0.7679470786067001,-0.32215368195595284,330.2563687125923,0
231,0.3171867142294524,-0.6837764430686465,-0.6951608397937922,1648.631513486186,0
232,2.4452029978617604,-0.08934552055541505,0.7076468137747439,464.18492494963084,0
233,-0.3239768544082984,0.703213563546776,1.5583638500220702,700.2710667488095,0
234,1.7944090225607126,0.08589613424849234,-1.8809641797233336,3126.7739500009443,0
235,1.092526478922906,0.24221219658185164,-1.3002249387611349,2068.3062895327325,0
236,-1.4789852230782194,0.0991536601495758,0.929349228796692,3760.861966474409,0
237,0.12890927629422988,1.850231603937752,-1.2895101531701763,1609.4713875139541,0
238,0.9366059912640178,-1.2775981332868007,-0.3063435536466113,27944.876840498073,0
239,0.5355718281758117,-0.1417905402543208,-0.9480206541526198,2660.759055367163,0
240,0.5382600637758479,0.009862807609849197,-0.5584617007992119,1161.6260342314072,0
241,-0.10716474210601135,-0.8890962436965528,1.7094782046563572,727.5138045489672,0
242,-0.21287249325977653,0.7986997956831359,-2.4076964524989064,1075.8875262420083,0
243,0.1915932761569883,-0.43599662524286226,-2.224739221782193,828.2818278153337,0
244,2.461309387544953,0.8136225136106173,1.8397901495176259,2051.8806982516753,0
245,-0.4076755707922347,0.08466494186093056,0.36708979116979185,5480.139925889964,0
246,0.01779431999855613,-0.3653136805672703,0.47066136079791704,1579.4008185288008,0
247,-4.234297036333946,2.993392360133343,1.5310339595330942,183824.66104658987,1
248,0.5288464693195294,1.7225404141038534,0.8026108919969156,1158.9005640880077,0
249,-0.9631536599623001,-1.832161863455523,-0.17006469795441123,2025.0505385084525,0
250,0.931948223139059,0.6197292637663276,1.693098365964854,1406.1370051836748,0
251,-0.7880046249931334,1.3994039179272797,0.30000828513902106,134.8936617918421,0
252,-0.5872422116539195,-1.4906203733396177,1.5046451427460723,1247.4109238494495,0
253,-0.635254184956991,-0.028059141475967914,-1.2090129842693915,1197.778933991896,0
254,-1.1405810393333864,0.4738773826592221,-0.4196586451601965,3677.3264590494814,0
255,1.7683279525805389,-0.8658108326264132,-1.2938266725867298,575.2337566873457,0
256,1.0215887638018595,0.5639104059791857,-0.36838199499920166,214.79354740806235,0
257,1.4223872319110653,1.4248689664628653,-1.1050790901825303,147.8073215369791,0
258,1.3312630343791976,0.7337481558285334,-0.581105746355416,355.36172662231246,0
259,0.33188980582833605,1.8793025148529574,-0.8586222862245712,68.43820436659395,0
260,0.4704791393595007,-1.0566660747162835,1.1137182085763657,4419.844789610008,0
261,-5.230837061336798,5.408353255194422,-0.6899176782398833,105539.02871157025,1
262,1.5137125739835315,-0.22678979969495133,0.537344753399554,9267.996100035152,0
263,2.1384291094426766,-1.525190238500498,0.3738206889878842,467.63152217893355,0
264,-0.7580906408217827,-0.47197854173370396,-1.0971679030492634,310.0993966793122,0
265,3.0199635512799747,0.5116153655683531,-1.4024691526681083,2863.340170495531,0
266,-0.8156511984854697,0.2634619784005354,-0.14317188027375202,1247.0014171625974,0
267,0.03804495112386225,-0.5511743856948027,1.171501094277968,2785.268033927835,0
268,0.5740682917746992,-0.12637067101117005,1.2748265195343809,3853.4729221556904,0
269,0.6659047143638424,-1.9802129248826927,-0.26657506134690245,8984.302314629655,0
270,2.463832086739877,0.03811153321855125,-0.4071952284131571,6679.7632151600965,0
271,1.5119070664923786,1.5548562348021968,1.3002866904590165,341.04257268736814,0
272,0.9128348908575941,-1.5441668602580412,0.972929505644974,144.6944708820147,0
273,1.5354933086972697,-0.025092461613823735,-1.4784774111488244,192.72770091392664,0
274,0.8457522699455762,1.366770876564456,0.5458703560789889,3297.8079949592307,0
275,-0.17541510450578224,-1.0224772609473396,0.1012685413880173,1781.5388347706105,0
276,0.9856384675098285,-0.19855364289180358,-0.8232611358140735,840.8406109036409,0
277,0.5675532590189633,1.1653736949140425,0.30015253088972177,1533.4718936009122,0
278,-0.3428557978050797,2.5980129636229603,0.2612833941884802,4742.269290561972,0
279,1.7627902398516258,0.262357267078545,0.12208801246858798,2397.5438032001653,0
280,0.4455444568797619,0.3458513136129345,-2.4786157309081416,4230.5959217659965,0
281,-0.6205006708106893,-1.1716400792091788,-0.6630563254691522,6799.496146578813,0
282,-0.4626551295887802,0.36429409342498564,2.0499197679905685,3182.4772152729893,0
283,1.034996035371664,-0.3155803613914759,0.3040408243664792,605.9667298188801,0
284,1.5494322900076833,0.33785710164860744,0.9069360371430563,657.375859753419,0
285,0.9816522841565141,0.48266340910855954,0.18326567434390348,904.8905832217844,0
286,0.9862314183517371,-0.2293046251054186,1.2751062714862562,264.61951011480835,0
287,-0.3103234348360824,1.2968665441061382,0.706265414739976,6203.657397755922,0
288,0.5928845499949793,0.547394590580184,0.5359316509853874,1704.758408826501,0
289,0.16988969036905838,-0.7227815430834069,-2.790616945094821,950.1993924867006,0
290,0.30503382039725135,-1.2314613363371978,0.9149556682833587,4.807821901255052,0
291,0.3882077432778083,1.4498565267544488,-0.06249449183238772,17144.91481754928,0
292,-0.1599357432214621,1.1134111071701414,0.7683955903093377,5288.610388872683,0
293,1.2516665626179195,0.27982167249765616,1.3052862251429442,14188.95215727171,0
294,-0.5091159367530012,-1.2984555693643076,0.80426072211977,605.9618869484605,0
295,-0.7986279518452397,-0.2993111970144486,-0.34098841755747433,65.85598119225594,0
296,-0.28520271057982904,0.5218798897938883,1.013514970836684,1417.5407130025694,0
297,1.3833951060241763,-0.926216297921011,0.9353384835973408,925.1556257682862,0
298,0.8391585626647324,1.8837583388232908,-0.12775768890956593,13883.262004701202,0
299,-1.2832419039966647,-1.2050590644369659,1.0130529736066323,121.04204780949313,0
300,1.0972736873011977,-1.1779121845838278,-0.45252366321842113,338.2556260579949,0
301,0.45149192047786213,0.2233536120810113,1.4910339137372364,220.5037683495781,0
302,0.0826173298720031,1.2605708781967193,-0.18877770780053696,5519.304150275927,0
303,0.2580199770179475,-2.531875661276055,0.5885356259752416,1653.7891437709043,0
304,-0.8336289409587403,-0.8452626659592356,1.2070728423147234,2071.2220445634853,0
305,-4.701271514699583,1.681265552346767,-0.2433590479979764,77588.71986808468,1
306,0.6732407999372935,-2.73471849333686,-0.44459894572621217,921.2853777984025,0
307,-0.7675515059309246,1.3097054767107361,0.5466526908065732,447.3497938990398,0
308,0.14999396939584514,-0.8416722043522468,0.30947896593958835,3549.732321905522,0
309,0.15128962081106073,1.6641362774187543,-1.6045505741593287,7778.824111226651,0
310,1.2699094249540663,-1.7115878167001073,0.5398938464243184,5311.488220733442,0
311,0.5397442491868302,-1.0679405889155769,-0.2739935437939935,4012.1194353288042,0
312,1.2059910408427048,-0.369391999598271,0.5876647602366819,1435.8087413991711,0
313,-0.6957425970797197,0.45466803869563444,-0.518812791595795,7913.2232071278395,0
314,0.39219985140958813,0.05065733084529283,-1.4346976292538416,7822.047268508588,0
315,1.0303164449240874,-0.6528494236818265,0.2941421652593909,3170.188602736056,0
316,1.742299139799932,-2.4474820391174483,1.5323376983232257,1533.4859860083366,0
317,-0.6391854884452315,-0.28072230014791283,0.2958365245011301,3790.3229260658313,0
318,-0.3409513356637035,-0.20011283626280324,0.13171214382361568,2459.23267882193,0
319,1.005286979703201,-0.49115261963357726,0.6000745644057619,1278.790046788624,0
320,2.1115932966886284,1.335675048814202,-0.08112993745703054,2402.417649682398,0
321,0.7858798162263767,-0.2641077084343315,-0.18238034331469755,670.2449357751385,0
322,-0.6099607178062156,1.4459002081718935,0.06861973233672275,3309.1537746226472,0
323,-0.5904441704699264,0.5035825167410107,0.8626622446129644,7194.935014894757,0
324,0.634845220384266,0.5515705868482554,-0.8696429589055579,2267.2201435628144,0
325,0.8575766284824105,0.8542732978473706,1.0976576484224094,1164.9922372386982,0
326,0.27872640270974924,0.3638056062493595,0.4204863802768807,9883.851883292944,0
327,-0.5790706928484017,-0.3937346286084301,-1.296433751671862,3042.590747555649,0
328,1.6014152341654724,0.48204269051778326,-0.13737356181430938,2205.16155122063,0
329,0.15128018646391095,0.8675265294127547,-0.1569504007348507,1561.0560949626129,0
330,1.0269651677681462,0.5107126952913597,-1.3844995782616198,2380.831339534027,0
331,-1.2731679378107978,-1.4820373232234962,-0.2195414394005257,2054.9729393036337,0
332,1.7011544059282955,0.8097156452626457,0.2770718696284836,5072.72991289664,0
333,-0.18481015489640018,0.7422548560341012,0.649389249723163,6816.130242201271,0
334,1.8446843754471787,0.8450063585891757,-0.4345236652055756,4618.438374228879,0
335,1.1127375238776729,-0.31514122862523813,1.8558753824840866,1187.7463967233596,0
336,-0.9287399625267891,-0.7419108762145812,0.9704113844252658,2825.3053845235245,0
337,0.7455267456396644,-0.03934712858475115,-0.04461077154524952,7830.06972507498,0
338,2.1565327455596996,0.939120784963843,2.3921417020229137,8215.263234608477,0
339,-0.09791734970890775,-1.4466581385820803,-0.20737302700798904,7195.526092553701,0
340,2.1583255426002896,0.03352007277550823,-0.03009618468337294,1112.3097211141367,0
341,0.8857335436934689,-1.9914178783769128,0.34373426987764144,3131.000794922524,0
342,1.8403577539486657,-1.4142528068449882,0.5622312305800137,2429.994494171096,0
343,0.6594857641980891,1.086926901559878,-0.02028057667786255,1904.2788613924813,0
344,0.3760240763702045,0.26508472356272317,-0.3957191437857718,14387.421731778131,0
345,2.337162833292089,-1.1219471519793802,0.2992540049180454,1277.8837524355565,0
346,1.2214019092251294,0.640541812524519,-0.44541889365092974,784.0650548228205,0
